timestamp,open,high,low,close,volume
2026-05-16 01:00:00,79075.6,79107.1,79044.0,79103.2,310.269
2026-05-16 01:15:00,79103.3,79135.0,78983.8,78995.5,645.153
2026-05-16 01:30:00,78995.4,79033.3,78970.4,78988.3,514.514
2026-05-16 01:45:00,78988.5,79155.9,78988.4,79128.5,478.672
2026-05-16 02:00:00,79128.4,79178.0,79070.8,79159.4,462.991
2026-05-16 02:15:00,79159.4,79178.0,79101.1,79109.9,358.788
2026-05-16 02:30:00,79110.0,79113.9,79040.7,79052.8,428.138
2026-05-16 02:45:00,79052.8,79121.0,79040.8,79113.9,211.786
2026-05-16 03:00:00,79113.9,79153.7,79095.2,79128.3,365.829
2026-05-16 03:15:00,79128.2,79149.0,79115.5,79146.7,244.077
2026-05-16 03:30:00,79146.6,79146.7,79032.7,79032.7,295.496
2026-05-16 03:45:00,79032.7,79093.9,79017.6,79041.7,437.654
2026-05-16 04:00:00,79041.7,79096.8,79010.0,79040.6,687.994
2026-05-16 04:15:00,79040.7,79061.7,79003.3,79006.0,269.278
2026-05-16 04:30:00,79006.0,79014.9,78811.0,78955.1,1756.383
2026-05-16 04:45:00,78955.0,79000.0,78919.2,78999.9,366.708
2026-05-16 05:00:00,78999.9,79001.0,78889.7,78999.9,409.203
2026-05-16 05:15:00,79000.0,79000.0,78978.8,78985.0,188.498
2026-05-16 05:30:00,78985.1,79000.0,78900.0,78959.4,665.458
2026-05-16 05:45:00,78959.4,78990.0,78923.0,78989.9,225.261
2026-05-16 06:00:00,78989.9,79012.9,78875.6,78892.6,460.072
2026-05-16 06:15:00,78892.5,78892.6,78751.0,78788.0,1725.364
2026-05-16 06:30:00,78787.9,78865.7,78696.1,78705.5,1351.382
2026-05-16 06:45:00,78705.6,78746.0,78393.9,78610.2,5707.341
2026-05-16 07:00:00,78610.2,78610.3,78063.3,78219.8,5601.311
2026-05-16 07:15:00,78219.8,78482.2,78000.4,78430.1,4472.492
2026-05-16 07:30:00,78430.0,78528.5,78315.1,78460.1,2465.57
2026-05-16 07:45:00,78460.0,78481.6,78300.0,78334.3,1268.796
2026-05-16 08:00:00,78334.3,78449.1,78291.0,78383.4,1110.422
2026-05-16 08:15:00,78383.4,78400.9,78331.0,78372.7,549.942
2026-05-16 08:30:00,78372.8,78527.8,78357.5,78436.6,1148.357
2026-05-16 08:45:00,78436.7,78436.7,78340.0,78389.5,781.764
2026-05-16 09:00:00,78389.5,78410.1,78201.4,78228.1,875.614
2026-05-16 09:15:00,78228.0,78240.0,77850.0,78025.3,7006.695
2026-05-16 09:30:00,78025.4,78153.0,77992.6,78088.1,1325.553
2026-05-16 09:45:00,78088.0,78178.1,77950.0,78052.1,1456.838
2026-05-16 10:00:00,78052.1,78071.9,77777.0,77881.0,3706.679
2026-05-16 10:15:00,77881.0,77930.5,77601.8,77740.9,3512.873
2026-05-16 10:30:00,77741.0,77977.6,77730.0,77870.8,2069.442
2026-05-16 10:45:00,77870.8,77962.1,77850.0,77937.6,871.392
2026-05-16 11:00:00,77937.5,78087.0,77937.5,78052.1,1763.845
2026-05-16 11:15:00,78052.2,78129.2,78027.0,78105.8,911.335
2026-05-16 11:30:00,78105.7,78163.3,78061.7,78130.1,679.898
2026-05-16 11:45:00,78130.0,78136.3,78036.7,78042.5,542.576
2026-05-16 12:00:00,78042.5,78100.0,78002.4,78044.5,538.885
