timestamp,open,high,low,close,volume
2026-02-02 00:00:00,76931.6,77680.9,76560.8,77507.9,3882.188
2026-02-02 00:15:00,77508.0,78050.0,77464.1,77897.5,4362.2
2026-02-02 00:30:00,77897.6,78111.0,77706.7,77826.3,2041.912
2026-02-02 00:45:00,77826.7,77946.1,77508.9,77638.6,1426.292
2026-02-02 01:00:00,77638.5,77915.0,76768.6,76784.6,3068.111
2026-02-02 01:15:00,76784.6,77895.3,76568.8,77737.8,4277.857
2026-02-02 01:30:00,77737.9,77800.0,77394.5,77675.9,1618.804
2026-02-02 01:45:00,77675.9,77718.6,77319.7,77482.2,1364.597
2026-02-02 02:00:00,77482.1,77529.3,76926.5,77162.5,1836.747
2026-02-02 02:15:00,77162.5,77515.0,76989.8,77085.5,1535.71
2026-02-02 02:30:00,77085.5,77220.4,76724.0,76943.0,2160.785
2026-02-02 02:45:00,76943.1,76991.1,76403.5,76447.2,2878.753
2026-02-02 03:00:00,76447.1,76538.7,75788.3,75842.7,4153.582
2026-02-02 03:15:00,75842.8,75872.5,75000.0,75045.8,14430.98
2026-02-02 03:30:00,75045.8,75181.7,74555.0,74603.4,10747.604
2026-02-02 03:45:00,74603.6,76450.0,74568.7,76256.2,10246.396
2026-02-02 04:00:00,76256.2,76293.0,75286.2,75484.4,4819.712
2026-02-02 04:15:00,75484.3,76483.7,75438.4,76440.8,3888.922
2026-02-02 04:30:00,76440.7,76579.4,76128.0,76142.1,2698.675
2026-02-02 04:45:00,76142.1,76154.5,75743.7,75856.3,2107.757
2026-02-02 05:00:00,75856.3,75958.9,75352.2,75483.5,2991.25
2026-02-02 05:15:00,75483.6,75505.5,74868.0,75045.9,4515.422
2026-02-02 05:30:00,75046.0,75341.6,74853.0,75207.1,3130.166
2026-02-02 05:45:00,75207.0,75641.1,75055.0,75449.6,2816.218
2026-02-02 06:00:00,75449.6,75628.6,75101.9,75596.3,2747.376
2026-02-02 06:15:00,75596.3,76043.1,75342.8,75656.0,3881.743
2026-02-02 06:30:00,75655.9,76800.0,74900.1,76479.9,8851.59
2026-02-02 06:45:00,76480.0,76665.1,76048.4,76511.3,4113.051
2026-02-02 07:00:00,76511.3,76810.1,76319.3,76502.3,3274.072
2026-02-02 07:15:00,76502.3,76690.3,76282.2,76400.9,1656.382
2026-02-02 07:30:00,76400.9,76680.1,76380.0,76526.5,2251.102
2026-02-02 07:45:00,76526.5,76930.0,76501.5,76612.6,2405.823
2026-02-02 08:00:00,76612.6,76946.5,76576.7,76826.7,1869.011
2026-02-02 08:15:00,76826.7,77157.8,76655.1,76745.3,2837.295
2026-02-02 08:30:00,76745.3,77017.3,76618.4,76877.2,1592.646
2026-02-02 08:45:00,76877.2,77061.1,76798.0,76831.2,1041.462
2026-02-02 09:00:00,76831.2,76930.5,76610.9,76759.3,1464.196
2026-02-02 09:15:00,76759.4,77333.0,76648.3,77322.8,2319.788
2026-02-02 09:30:00,77322.8,77680.0,77171.6,77405.2,4430.639
2026-02-02 09:45:00,77405.2,77776.7,77389.8,77666.0,3555.513
2026-02-02 10:00:00,77666.0,77815.8,77532.0,77612.1,2254.959
2026-02-02 10:15:00,77612.2,77662.0,77422.8,77612.4,1641.342
2026-02-02 10:30:00,77612.4,77800.0,77450.1,77558.1,1277.074
2026-02-02 10:45:00,77558.1,77579.7,77420.7,77463.3,874.845
2026-02-02 11:00:00,77463.3,77731.9,77398.2,77707.3,1673.522
2026-02-02 11:15:00,77707.3,77777.0,77561.2,77776.9,781.071
2026-02-02 11:30:00,77777.0,77937.7,77716.2,77796.8,1788.82
2026-02-02 11:45:00,77796.7,77921.0,77657.4,77716.1,1510.812
2026-02-02 12:00:00,77716.0,77950.0,77665.0,77924.9,1594.772
2026-02-02 12:15:00,77924.8,78400.0,77839.4,78131.2,3875.379
2026-02-02 12:30:00,78131.1,78147.9,77800.0,77814.2,1875.595
2026-02-02 12:45:00,77814.2,78029.9,77765.4,77947.5,1327.884
2026-02-02 13:00:00,77947.5,77979.3,77756.5,77956.6,1606.261
2026-02-02 13:15:00,77956.6,78093.6,77782.2,77877.4,1280.49
2026-02-02 13:30:00,77877.4,77978.5,77771.7,77835.2,1482.084
2026-02-02 13:45:00,77835.2,78452.5,77780.9,78172.1,2821.695
2026-02-02 14:00:00,78172.2,78256.0,77679.0,77749.7,2130.234
2026-02-02 14:15:00,77749.6,78070.6,77570.0,77980.7,2235.865
2026-02-02 14:30:00,77980.6,78835.5,77937.1,78466.3,9901.527
2026-02-02 14:45:00,78466.3,78730.5,77603.8,77797.6,7546.379
2026-02-02 15:00:00,77797.8,78345.6,77515.6,78249.1,5101.016
2026-02-02 15:15:00,78249.0,78899.0,78097.5,78567.2,4981.738
2026-02-02 15:30:00,78567.2,79311.0,78378.4,78980.0,7253.841
2026-02-02 15:45:00,78979.9,79149.9,78584.6,78800.6,3939.12
2026-02-02 16:00:00,78800.5,79131.0,78550.0,79017.2,3298.257
2026-02-02 16:15:00,79017.3,79248.0,78813.6,79127.5,2984.571
2026-02-02 16:30:00,79127.5,79169.9,78763.6,79016.5,1940.54
2026-02-02 16:45:00,79016.6,79029.7,78525.7,78588.8,2102.546
2026-02-02 17:00:00,78588.8,78959.7,78553.1,78928.4,1744.167
2026-02-02 17:15:00,78928.5,79166.2,78853.5,78909.9,1841.661
2026-02-02 17:30:00,78909.9,79159.5,78700.0,78824.3,1669.601
2026-02-02 17:45:00,78824.3,79027.0,78741.1,78936.8,993.036
2026-02-02 18:00:00,78936.7,78936.7,78614.1,78657.6,1182.387
2026-02-02 18:15:00,78657.6,78696.5,78318.5,78382.3,2502.659
2026-02-02 18:30:00,78382.3,78829.0,78356.6,78532.1,1558.893
2026-02-02 18:45:00,78532.2,78661.3,78508.8,78523.9,1024.781
2026-02-02 19:00:00,78523.9,78652.3,78336.3,78480.3,1380.606
2026-02-02 19:15:00,78480.3,78569.5,78266.0,78438.4,989.536
2026-02-02 19:30:00,78438.4,78508.5,78275.0,78505.1,964.899
2026-02-02 19:45:00,78505.1,78509.4,78234.9,78299.2,1017.295
2026-02-02 20:00:00,78299.1,78634.0,78080.0,78389.6,2416.614
2026-02-02 20:15:00,78389.7,78509.9,78315.8,78370.5,806.53
2026-02-02 20:30:00,78370.4,78418.5,78110.4,78148.4,1304.918
2026-02-02 20:45:00,78148.2,78193.0,77843.2,77976.7,2481.546
2026-02-02 21:00:00,77976.9,78370.3,77880.0,78310.5,1750.313
2026-02-02 21:15:00,78310.5,78431.9,78160.9,78252.2,584.209
2026-02-02 21:30:00,78252.3,78520.0,78230.1,78337.9,820.674
2026-02-02 21:45:00,78337.9,78500.0,78323.8,78489.0,494.436
2026-02-02 22:00:00,78489.0,78818.2,78488.9,78716.2,1130.294
2026-02-02 22:15:00,78715.8,78715.9,78546.4,78626.1,459.611
2026-02-02 22:30:00,78626.1,78811.0,78597.6,78792.4,389.971
2026-02-02 22:45:00,78792.5,78810.7,78617.1,78758.2,525.966
2026-02-02 23:00:00,78758.3,78804.7,78623.2,78706.7,942.003
2026-02-02 23:15:00,78706.6,78787.9,78520.4,78584.0,687.019
2026-02-02 23:30:00,78584.1,78935.9,78558.3,78858.6,991.678
2026-02-02 23:45:00,78858.6,78858.6,78655.4,78692.5,616.543
2026-02-03 00:00:00,78692.5,78752.7,78366.6,78532.3,1285.121
2026-02-03 00:15:00,78532.3,78903.4,78492.5,78878.6,1258.198
2026-02-03 00:30:00,78878.5,78930.0,78721.2,78920.2,1097.755
2026-02-03 00:45:00,78920.2,79070.4,78800.0,79031.1,1023.621
2026-02-03 01:00:00,79031.1,79163.0,78745.6,78900.0,1628.992
2026-02-03 01:15:00,78899.9,78959.1,78677.0,78866.9,869.737
2026-02-03 01:30:00,78866.9,78913.0,78756.7,78909.5,580.533
2026-02-03 01:45:00,78909.5,78990.8,78822.8,78980.0,515.387
2026-02-03 02:00:00,78980.0,78980.1,78424.1,78493.9,1030.74
2026-02-03 02:15:00,78494.0,78818.5,78469.5,78664.0,842.44
2026-02-03 02:30:00,78664.0,78677.0,78336.1,78356.8,1213.493
2026-02-03 02:45:00,78356.7,78359.7,77750.2,77774.8,3977.31
2026-02-03 03:00:00,77774.8,78073.7,77566.5,77987.8,3201.148
2026-02-03 03:15:00,77987.9,78276.0,77740.5,78263.2,2203.644
2026-02-03 03:30:00,78263.2,78594.4,78204.0,78524.1,1768.518
2026-02-03 03:45:00,78524.0,78874.9,78471.0,78710.7,2359.483
2026-02-03 04:00:00,78710.7,78760.3,78499.9,78724.6,1696.943
2026-02-03 04:15:00,78724.6,78731.0,78431.5,78471.1,812.458
2026-02-03 04:30:00,78471.2,78967.9,78462.9,78949.2,2202.67
2026-02-03 04:45:00,78949.2,78961.0,78751.9,78767.4,940.878
2026-02-03 05:00:00,78767.5,78775.7,78466.7,78468.0,867.311
2026-02-03 05:15:00,78468.1,78489.4,78244.8,78392.9,1225.982
2026-02-03 05:30:00,78392.8,78463.5,78271.8,78330.9,788.394
2026-02-03 05:45:00,78330.9,78462.5,78183.8,78202.9,724.046
2026-02-03 06:00:00,78202.8,78280.8,77900.1,78030.1,2410.156
2026-02-03 06:15:00,78030.1,78619.8,78001.2,78522.8,2077.442
2026-02-03 06:30:00,78522.7,78597.5,78387.2,78428.7,876.915
2026-02-03 06:45:00,78428.6,78635.0,78428.6,78557.3,817.192
2026-02-03 07:00:00,78557.4,78864.1,78448.1,78709.6,1446.598
2026-02-03 07:15:00,78709.6,78773.8,78561.5,78634.6,1014.24
2026-02-03 07:30:00,78634.7,78898.9,78600.0,78801.6,1059.754
2026-02-03 07:45:00,78801.6,78822.9,78669.2,78749.9,899.518
2026-02-03 08:00:00,78750.0,78889.7,78432.7,78458.8,1342.459
2026-02-03 08:15:00,78458.8,78948.2,78426.0,78846.7,1265.665
2026-02-03 08:30:00,78846.7,79049.0,78750.0,78969.7,1577.5
2026-02-03 08:45:00,78969.8,78975.0,78642.1,78708.7,807.762
2026-02-03 09:00:00,78708.7,78803.6,78104.4,78139.0,3980.377
2026-02-03 09:15:00,78139.0,78337.6,77917.8,77920.0,3577.3
2026-02-03 09:30:00,77919.9,78373.2,77900.0,78265.1,1954.147
2026-02-03 09:45:00,78265.1,78413.8,78166.6,78351.5,1042.198
2026-02-03 10:00:00,78351.4,78520.0,78295.0,78491.1,811.029
2026-02-03 10:15:00,78491.2,78520.0,78353.3,78422.5,701.735
2026-02-03 10:30:00,78422.6,78422.6,78080.0,78118.8,1176.79
2026-02-03 10:45:00,78118.8,78189.1,78012.3,78077.2,1053.831
2026-02-03 11:00:00,78077.3,78225.1,78037.8,78183.2,961.407
2026-02-03 11:15:00,78183.1,78245.4,77976.0,78012.5,992.986
2026-02-03 11:30:00,78012.5,78239.8,77960.0,78178.4,995.028
2026-02-03 11:45:00,78178.4,78315.9,78032.2,78040.1,963.183
2026-02-03 12:00:00,78040.1,78285.4,77950.0,78182.8,1192.135
2026-02-03 12:15:00,78182.7,78299.0,78089.6,78280.3,813.103
2026-02-03 12:30:00,78280.1,78308.4,78170.0,78200.1,864.528
2026-02-03 12:45:00,78200.0,78377.8,78188.5,78289.8,1151.33
2026-02-03 13:00:00,78289.8,78416.0,78200.8,78369.8,847.611
2026-02-03 13:15:00,78369.8,78423.0,78151.0,78391.7,1228.195
2026-02-03 13:30:00,78391.7,78425.8,78244.7,78261.3,822.61
2026-02-03 13:45:00,78261.3,78381.4,78150.0,78260.4,1328.756
2026-02-03 14:00:00,78260.4,78371.8,78223.7,78314.5,897.967
2026-02-03 14:15:00,78314.5,78397.5,78041.6,78385.3,2435.843
2026-02-03 14:30:00,78385.3,78385.3,77600.0,77838.2,7056.867
2026-02-03 14:45:00,77838.2,78172.5,77131.2,77164.5,8390.849
2026-02-03 15:00:00,77164.5,77639.1,77052.0,77142.8,7224.329
2026-02-03 15:15:00,77142.9,78090.3,77000.5,77700.0,7064.234
2026-02-03 15:30:00,77699.9,78184.0,77431.7,77439.9,5569.199
2026-02-03 15:45:00,77440.0,78160.0,77275.0,78094.1,4559.566
2026-02-03 16:00:00,78094.2,78101.5,77311.5,77333.3,3680.569
2026-02-03 16:15:00,77333.3,77376.1,76600.0,76642.9,11086.451
2026-02-03 16:30:00,76642.8,76869.5,76521.0,76726.2,5825.208
2026-02-03 16:45:00,76726.3,76846.8,76448.0,76458.2,3948.431
2026-02-03 17:00:00,76458.2,76500.0,75655.0,75670.2,9277.09
2026-02-03 17:15:00,75670.3,76148.5,75650.0,75865.1,6627.206
2026-02-03 17:30:00,75865.0,75928.2,75111.0,75120.4,5929.536
2026-02-03 17:45:00,75120.3,75369.1,74844.7,74882.4,7102.197
2026-02-03 18:00:00,74882.4,75267.8,74641.0,74645.8,10124.754
2026-02-03 18:15:00,74645.8,74836.7,73949.5,74071.0,14581.677
2026-02-03 18:30:00,74071.0,74272.9,73656.8,73689.0,9701.303
2026-02-03 18:45:00,73689.0,73751.6,73100.0,73111.7,9735.701
2026-02-03 19:00:00,73111.7,74889.9,72889.2,74523.6,16621.023
2026-02-03 19:15:00,74523.5,75218.0,74210.6,74898.2,13202.708
2026-02-03 19:30:00,74898.3,75221.4,74747.5,74871.0,5609.051
2026-02-03 19:45:00,74871.1,75028.2,74248.2,74893.8,5182.726
2026-02-03 20:00:00,74893.9,75050.0,74550.0,74674.2,2853.516
2026-02-03 20:15:00,74674.2,75852.9,74541.0,75615.2,6208.081
2026-02-03 20:30:00,75615.2,76602.2,75585.7,76357.9,12120.411
2026-02-03 20:45:00,76357.9,76690.0,76147.3,76431.9,3351.328
2026-02-03 21:00:00,76431.9,76920.7,76410.0,76746.4,3864.643
2026-02-03 21:15:00,76746.4,76775.3,76316.9,76461.1,2073.25
2026-02-03 21:30:00,76461.2,76615.2,76163.2,76328.5,2088.024
2026-02-03 21:45:00,76328.5,76440.1,76069.0,76199.9,1444.11
2026-02-03 22:00:00,76200.0,76269.6,75718.8,75803.5,3851.438
2026-02-03 22:15:00,75803.5,76055.1,75482.2,75993.1,2910.982
2026-02-03 22:30:00,75993.1,76049.9,75753.0,75772.4,1076.831
2026-02-03 22:45:00,75772.3,75773.6,75377.3,75672.5,1580.103
2026-02-03 23:00:00,75672.5,75735.4,75393.4,75735.4,2501.974
