timestamp,open,high,low,close,volume
2026-02-02 00:00:00,0.0041568,0.0041778,0.0041206,0.0041412,722869533.0
2026-02-02 00:05:00,0.004141,0.0041916,0.0041378,0.0041837,538920626.0
2026-02-02 00:10:00,0.0041836,0.0042072,0.0041754,0.0041859,452282059.0
2026-02-02 00:15:00,0.0041858,0.0042299,0.0041802,0.0042152,678564819.0
2026-02-02 00:20:00,0.0042153,0.004233,0.0042097,0.0042258,384426667.0
2026-02-02 00:25:00,0.0042258,0.0042316,0.0042067,0.0042134,392829949.0
2026-02-02 00:30:00,0.0042134,0.0042465,0.0042077,0.0042176,481229642.0
2026-02-02 00:35:00,0.0042175,0.0042403,0.0042105,0.0042137,303349943.0
2026-02-02 00:40:00,0.0042137,0.0042276,0.004206,0.0042223,332528269.0
2026-02-02 00:45:00,0.0042224,0.0042338,0.0042109,0.004216,418208595.0
2026-02-02 00:50:00,0.0042162,0.0042249,0.0042001,0.0042054,162154207.0
2026-02-02 00:55:00,0.0042056,0.0042064,0.0041916,0.0042009,261606328.0
2026-02-02 01:00:00,0.004201,0.0042287,0.0041963,0.0042205,400057260.0
2026-02-02 01:05:00,0.0042204,0.0042269,0.0041756,0.0041788,430152377.0
2026-02-02 01:10:00,0.0041786,0.0041822,0.0041416,0.0041496,546171036.0
2026-02-02 01:15:00,0.0041497,0.0042142,0.0041329,0.0041984,895238647.0
2026-02-02 01:20:00,0.0041986,0.0042478,0.0041863,0.0042444,635025745.0
2026-02-02 01:25:00,0.0042444,0.0042594,0.0042404,0.0042478,542236528.0
2026-02-02 01:30:00,0.0042478,0.0042494,0.0042163,0.0042195,495881378.0
2026-02-02 01:35:00,0.0042196,0.0042401,0.00421,0.0042248,237818037.0
2026-02-02 01:40:00,0.0042247,0.0042351,0.0042181,0.00423,164667294.0
2026-02-02 01:45:00,0.0042302,0.0042339,0.0042019,0.0042118,203330819.0
2026-02-02 01:50:00,0.0042119,0.0042302,0.004208,0.0042132,172914291.0
2026-02-02 01:55:00,0.0042134,0.0042175,0.0042023,0.0042031,133194306.0
2026-02-02 02:00:00,0.004203,0.0042111,0.0041915,0.0041963,253288394.0
2026-02-02 02:05:00,0.0041963,0.0041998,0.0041771,0.004185,289837163.0
2026-02-02 02:10:00,0.0041848,0.0041849,0.0041686,0.0041784,235782765.0
2026-02-02 02:15:00,0.0041785,0.0042188,0.0041756,0.0041953,384319211.0
2026-02-02 02:20:00,0.0041954,0.0041973,0.0041788,0.004187,104726978.0
2026-02-02 02:25:00,0.004187,0.0042055,0.004187,0.0041951,192809488.0
2026-02-02 02:30:00,0.004195,0.0042053,0.004175,0.0041782,231518990.0
2026-02-02 02:35:00,0.0041781,0.004184,0.0041591,0.0041833,329879272.0
2026-02-02 02:40:00,0.0041832,0.0041905,0.0041682,0.00417,128075996.0
2026-02-02 02:45:00,0.0041702,0.004177,0.0041569,0.0041762,220560043.0
2026-02-02 02:50:00,0.0041764,0.0041789,0.0041565,0.004164,212538538.0
2026-02-02 02:55:00,0.0041637,0.00417,0.0041553,0.0041634,188663622.0
2026-02-02 03:00:00,0.0041634,0.0041685,0.0041434,0.0041477,310641637.0
2026-02-02 03:05:00,0.0041476,0.0041558,0.0041335,0.0041474,270957124.0
2026-02-02 03:10:00,0.0041476,0.0041494,0.004097,0.004101,624878011.0
2026-02-02 03:15:00,0.004101,0.0041025,0.00407,0.0040807,985361758.0
2026-02-02 03:20:00,0.0040805,0.0040846,0.0040035,0.0040311,2538511545.0
2026-02-02 03:25:00,0.0040309,0.0040453,0.0040022,0.004011,1087373427.0
2026-02-02 03:30:00,0.0040114,0.0040531,0.0040017,0.0040154,1349016604.0
2026-02-02 03:35:00,0.0040154,0.0040179,0.0039843,0.0039916,944244425.0
2026-02-02 03:40:00,0.0039916,0.0040183,0.0039906,0.0040118,469230351.0
2026-02-02 03:45:00,0.0040116,0.0041515,0.0040092,0.004146,1494365558.0
2026-02-02 03:50:00,0.004146,0.0041587,0.0041104,0.0041416,890899105.0
2026-02-02 03:55:00,0.0041421,0.00418,0.0041419,0.00416,697432121.0
2026-02-02 04:00:00,0.0041599,0.0041635,0.0041184,0.0041184,585434199.0
2026-02-02 04:05:00,0.0041183,0.0041215,0.0041017,0.0041213,443728763.0
2026-02-02 04:10:00,0.0041213,0.004125,0.0040743,0.0040855,428041152.0
2026-02-02 04:15:00,0.0040854,0.004138,0.0040804,0.0041355,503853822.0
2026-02-02 04:20:00,0.0041354,0.0041656,0.0041126,0.0041626,514026897.0
2026-02-02 04:25:00,0.0041628,0.004199,0.0041628,0.0041956,697963396.0
2026-02-02 04:30:00,0.0041956,0.0042106,0.0041683,0.0041927,727668694.0
2026-02-02 04:35:00,0.0041928,0.0041999,0.0041774,0.0041921,254204578.0
2026-02-02 04:40:00,0.0041922,0.0041931,0.0041674,0.0041699,271518890.0
2026-02-02 04:45:00,0.0041698,0.0041731,0.0041466,0.0041472,369200061.0
2026-02-02 04:50:00,0.004147,0.0041561,0.0041338,0.0041381,272397788.0
2026-02-02 04:55:00,0.0041382,0.0041421,0.0041257,0.0041302,282108702.0
2026-02-02 05:00:00,0.0041302,0.004135,0.0041122,0.0041265,336085354.0
2026-02-02 05:05:00,0.0041262,0.0041262,0.0040752,0.0040838,420271283.0
2026-02-02 05:10:00,0.0040839,0.00409,0.0040752,0.0040845,304594853.0
2026-02-02 05:15:00,0.0040845,0.0040908,0.0040615,0.0040817,434729026.0
2026-02-02 05:20:00,0.0040816,0.0040833,0.0040642,0.0040714,337984965.0
2026-02-02 05:25:00,0.004071,0.0040753,0.0040277,0.0040421,854935411.0
2026-02-02 05:30:00,0.0040418,0.0040627,0.0040327,0.0040357,489361576.0
2026-02-02 05:35:00,0.0040357,0.0040447,0.0040101,0.0040278,711777630.0
2026-02-02 05:40:00,0.0040279,0.0040465,0.0040221,0.0040266,575263166.0
2026-02-02 05:45:00,0.0040268,0.0040406,0.0040155,0.0040372,528851725.0
2026-02-02 05:50:00,0.0040371,0.0040779,0.0040293,0.0040413,759179540.0
